country,question_id,gps_dimension,response_type,option_code,option_label,count,n_valid,n_country,prob,polarity,question_text
IND,Q106,risktaking,scale_1_10,2,,46,1651,1692,0.02786190187764991,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
IND,Q106,risktaking,scale_1_10,3,,65,1651,1692,0.03937007874015748,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
IND,Q106,risktaking,scale_1_10,4,,69,1651,1692,0.041792852816474865,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
IND,Q106,risktaking,scale_1_10,5,,103,1651,1692,0.06238643246517262,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
IND,Q106,risktaking,scale_1_10,6,,129,1651,1692,0.07813446396123562,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
IND,Q106,risktaking,scale_1_10,7,,161,1651,1692,0.09751665657177468,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
IND,Q106,risktaking,scale_1_10,8,,228,1651,1692,0.13809812235009086,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
IND,Q106,risktaking,scale_1_10,9,,175,1651,1692,0.10599636583888553,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
IND,Q106,risktaking,scale_1_10,10,,525,1651,1692,0.31798909751665655,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Incomes should be made more equal; Statement B: there should be greater incentives for individual effort?"
IND,Q107,risktaking,scale_1_10,1,nan,187,1649,1692,0.1134020618556701,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?"
IND,Q107,risktaking,scale_1_10,2,,72,1649,1692,0.043662825955124315,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?"
IND,Q107,risktaking,scale_1_10,3,,70,1649,1692,0.04244996967859309,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?"
IND,Q107,risktaking,scale_1_10,4,,102,1649,1692,0.061855670103092786,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?"
IND,Q107,risktaking,scale_1_10,5,,188,1649,1692,0.11400848999393572,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?"
IND,Q107,risktaking,scale_1_10,6,,152,1649,1692,0.09217707701637357,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?"
IND,Q107,risktaking,scale_1_10,7,,151,1649,1692,0.09157064887810794,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?"
IND,Q107,risktaking,scale_1_10,8,,224,1649,1692,0.13583990297149787,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?"
IND,Q107,risktaking,scale_1_10,9,,113,1649,1692,0.06852637962401456,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?"
IND,Q107,risktaking,scale_1_10,10,,390,1649,1692,0.23650697392359005,1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Private ownership of business and industry should be increased; Statement B: Government ownership of business and industry should be increased?"
IND,Q109,risktaking,scale_1_10,1,nan,333,1612,1692,0.206575682382134,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
IND,Q109,risktaking,scale_1_10,2,,118,1612,1692,0.07320099255583126,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
IND,Q109,risktaking,scale_1_10,3,,117,1612,1692,0.07258064516129033,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
IND,Q109,risktaking,scale_1_10,4,,117,1612,1692,0.07258064516129033,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
IND,Q109,risktaking,scale_1_10,5,,212,1612,1692,0.1315136476426799,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
IND,Q109,risktaking,scale_1_10,6,,171,1612,1692,0.10607940446650124,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
IND,Q109,risktaking,scale_1_10,7,,128,1612,1692,0.0794044665012407,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
IND,Q109,risktaking,scale_1_10,8,,159,1612,1692,0.09863523573200993,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
IND,Q109,risktaking,scale_1_10,9,,82,1612,1692,0.05086848635235732,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
IND,Q109,risktaking,scale_1_10,10,,175,1612,1692,0.10856079404466501,-1,"How would you place your views on this scale? 1 means you agree completely with statement A; 10 means you agree completely with statement B; and if your views fall somewhere in between, you can choose any number in between. Statement A: Competition is good; Statement B:  Competition is harmful?"
IND,Q174,posrecip,single_choice_2,1,To follow religious norms and ceremonies,486,1632,1692,0.2977941176470588,1,Which of the following statements do you agree with most: The basic meaning of religion is to follow religious norms and ceremonies; The basic meaning of religion is to do good to other people?
IND,Q174,posrecip,single_choice_2,2,To do good to other people / To make sense of life after death,1146,1632,1692,0.7022058823529411,1,Which of the following statements do you agree with most: The basic meaning of religion is to follow religious norms and ceremonies; The basic meaning of religion is to do good to other people?
IND,Q176,negrecip,scale_1_10,1,Completely agree,102,1548,1692,0.06589147286821706,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
IND,Q176,negrecip,scale_1_10,2,2,45,1548,1692,0.029069767441860465,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
IND,Q176,negrecip,scale_1_10,3,3,59,1548,1692,0.03811369509043928,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
IND,Q176,negrecip,scale_1_10,4,4,52,1548,1692,0.03359173126614987,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
IND,Q176,negrecip,scale_1_10,5,5,153,1548,1692,0.09883720930232558,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
IND,Q176,negrecip,scale_1_10,6,6,162,1548,1692,0.10465116279069768,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
IND,Q176,negrecip,scale_1_10,7,7,206,1548,1692,0.1330749354005168,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
IND,Q176,negrecip,scale_1_10,8,8,272,1548,1692,0.17571059431524547,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
IND,Q176,negrecip,scale_1_10,9,9,138,1548,1692,0.08914728682170543,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
IND,Q176,negrecip,scale_1_10,10,Completely disagree,359,1548,1692,0.23191214470284238,1,"On a 10-point scale, how much do you agree or disagree that nowadays one often has trouble deciding which moral rules are the right ones to follow?"
IND,Q177,negrecip,scale_1_10,1,Never justifiable,887,1651,1692,0.5372501514233797,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q177,negrecip,scale_1_10,2,2,198,1651,1692,0.11992731677771049,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q177,negrecip,scale_1_10,3,3,147,1651,1692,0.08903694730466384,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q177,negrecip,scale_1_10,4,4,92,1651,1692,0.05572380375529982,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q177,negrecip,scale_1_10,5,5,68,1651,1692,0.04118715929739552,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q177,negrecip,scale_1_10,6,6,53,1651,1692,0.03210175651120533,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q177,negrecip,scale_1_10,7,7,53,1651,1692,0.03210175651120533,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q177,negrecip,scale_1_10,8,8,57,1651,1692,0.034524530587522716,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q177,negrecip,scale_1_10,9,9,42,1651,1692,0.025439127801332527,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q177,negrecip,scale_1_10,10,Always justifiable,54,1651,1692,0.03270745003028468,-1,"Do you think claiming government benefits to which you are not entitled can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q178,risktaking,scale_1_10,1,Never justifiable,990,1685,1692,0.5875370919881305,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q178,risktaking,scale_1_10,2,2,206,1685,1692,0.12225519287833828,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q178,risktaking,scale_1_10,3,3,151,1685,1692,0.08961424332344213,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q178,risktaking,scale_1_10,4,4,101,1685,1692,0.0599406528189911,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q178,risktaking,scale_1_10,5,5,69,1685,1692,0.04094955489614243,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q178,risktaking,scale_1_10,6,6,42,1685,1692,0.024925816023738872,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q178,risktaking,scale_1_10,7,7,35,1685,1692,0.020771513353115726,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q178,risktaking,scale_1_10,8,8,44,1685,1692,0.026112759643916916,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q178,risktaking,scale_1_10,9,9,25,1685,1692,0.01483679525222552,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q178,risktaking,scale_1_10,10,Always justifiable,22,1685,1692,0.013056379821958458,-1,"Do you think avoiding a fare on public transport can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q179,negrecip,scale_1_10,1,Never justifiable,1218,1683,1692,0.7237076648841355,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q179,negrecip,scale_1_10,2,2,163,1683,1692,0.09685086155674391,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q179,negrecip,scale_1_10,3,3,92,1683,1692,0.05466428995840761,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q179,negrecip,scale_1_10,4,4,47,1683,1692,0.027926322043969103,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q179,negrecip,scale_1_10,5,5,49,1683,1692,0.029114676173499703,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q179,negrecip,scale_1_10,6,6,15,1683,1692,0.008912655971479501,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q179,negrecip,scale_1_10,7,7,24,1683,1692,0.0142602495543672,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q179,negrecip,scale_1_10,8,8,29,1683,1692,0.0172311348781937,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q179,negrecip,scale_1_10,9,9,26,1683,1692,0.015448603683897801,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q179,negrecip,scale_1_10,10,Always justifiable,20,1683,1692,0.011883541295306001,-1,"Do you think stealing property can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q195,negrecip,scale_1_10,1,Never justifiable,655,1625,1692,0.40307692307692305,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q195,negrecip,scale_1_10,2,2,117,1625,1692,0.072,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q195,negrecip,scale_1_10,3,3,92,1625,1692,0.056615384615384616,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q195,negrecip,scale_1_10,4,4,74,1625,1692,0.04553846153846154,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q195,negrecip,scale_1_10,5,5,200,1625,1692,0.12307692307692308,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q195,negrecip,scale_1_10,6,6,121,1625,1692,0.07446153846153847,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q195,negrecip,scale_1_10,7,7,105,1625,1692,0.06461538461538462,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q195,negrecip,scale_1_10,8,8,108,1625,1692,0.06646153846153846,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q195,negrecip,scale_1_10,9,9,55,1625,1692,0.033846153846153845,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
IND,Q195,negrecip,scale_1_10,10,Always justifiable,98,1625,1692,0.060307692307692305,1,"Do you think death penalty can always be justified, never be justified, or something in between? Answer on a 10-point scale."
JPN,Q12,posrecip,multiple_response_max_5,1,Yes,847,1353,1353,0.6260162601626016,1,Is tolerance and respect for other people one of the qualities children should be encouraged to learn at home?
JPN,Q12,posrecip,multiple_response_max_5,2,No,506,1353,1353,0.37398373983739835,1,Is tolerance and respect for other people one of the qualities children should be encouraged to learn at home?
JPN,Q13,patience,multiple_response_max_5,1,Yes,591,1353,1353,0.43680709534368073,1,"Is thrift, saving money and things one of the qualities children should be encouraged to learn at home?"
JPN,Q13,patience,multiple_response_max_5,2,No,762,1353,1353,0.5631929046563193,1,"Is thrift, saving money and things one of the qualities children should be encouraged to learn at home?"
JPN,Q14,patience,multiple_response_max_5,1,Yes,856,1353,1353,0.6326681448632668,1,"Is determination, perseverance one of the qualities children should be encouraged to learn at home?"
JPN,Q14,patience,multiple_response_max_5,2,No,497,1353,1353,0.36733185513673317,1,"Is determination, perseverance one of the qualities children should be encouraged to learn at home?"
JPN,Q43,patience,single_choice_3,1,Good thing,141,1343,1353,0.10498883097542815,-1,"If this change were to happen, would it be a good thing, a bad thing, or would you not mind: less importance placed on work in our lives?"
JPN,Q43,patience,single_choice_3,2,Don't mind,436,1343,1353,0.3246463142218913,-1,"If this change were to happen, would it be a good thing, a bad thing, or would you not mind: less importance placed on work in our lives?"
JPN,Q43,patience,single_choice_3,3,Bad thing,766,1343,1353,0.5703648548026806,-1,"If this change were to happen, would it be a good thing, a bad thing, or would you not mind: less importance placed on work in our lives?"
JPN,Q50,patience,scale_1_10,1,Completely dissatisfied,42,1309,1353,0.03208556149732621,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
JPN,Q50,patience,scale_1_10,2,2,53,1309,1353,0.04048892284186402,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
JPN,Q50,patience,scale_1_10,3,3,100,1309,1353,0.07639419404125286,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
JPN,Q50,patience,scale_1_10,4,4,114,1309,1353,0.08708938120702826,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
JPN,Q50,patience,scale_1_10,5,5,189,1309,1353,0.1443850267379679,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
JPN,Q50,patience,scale_1_10,6,6,187,1309,1353,0.14285714285714285,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
JPN,Q50,patience,scale_1_10,7,7,224,1309,1353,0.1711229946524064,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
JPN,Q50,patience,scale_1_10,8,8,242,1309,1353,0.18487394957983194,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
JPN,Q50,patience,scale_1_10,9,9,88,1309,1353,0.06722689075630252,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
JPN,Q50,patience,scale_1_10,10,Completely satisfied,70,1309,1353,0.053475935828877004,1,How satisfied are you with the financial situation of your household on a scale from 1 to 10?
JPN,Q57,trust,single_choice_2,1,Most people can be trusted,456,1281,1353,0.3559718969555035,-1,"Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people?"
JPN,Q57,trust,single_choice_2,2,Need to be very careful,825,1281,1353,0.6440281030444965,-1,"Generally speaking, would you say that most people can be trusted or that you need to be very careful in dealing with people?"
JPN,Q58,trust,single_choice_4,1,Trust completely,951,1334,1353,0.7128935532233883,-1,"How much do you trust your family: completely, somewhat, not very much or not at all?"
JPN,Q58,trust,single_choice_4,2,Trust somewhat,367,1334,1353,0.27511244377811095,-1,"How much do you trust your family: completely, somewhat, not very much or not at all?"
JPN,Q58,trust,single_choice_4,3,Do not trust very much,13,1334,1353,0.009745127436281859,-1,"How much do you trust your family: completely, somewhat, not very much or not at all?"
JPN,Q58,trust,single_choice_4,4,Do not trust at all,3,1334,1353,0.0022488755622188904,-1,"How much do you trust your family: completely, somewhat, not very much or not at all?"
JPN,Q59,trust,single_choice_4,1,Trust completely,54,1255,1353,0.04302788844621514,-1,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?"
JPN,Q59,trust,single_choice_4,2,Trust somewhat,758,1255,1353,0.6039840637450199,-1,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?"
JPN,Q59,trust,single_choice_4,3,Do not trust very much,388,1255,1353,0.30916334661354583,-1,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?"
JPN,Q59,trust,single_choice_4,4,Do not trust at all,55,1255,1353,0.043824701195219126,-1,"How much do you trust your neighborhood: completely, somewhat, not very much or not at all?"
JPN,Q60,trust,single_choice_4,1,Trust completely,170,1309,1353,0.12987012987012986,-1,"How much do you trust people you know personally: completely, somewhat, not very much or not at all?"
JPN,Q60,trust,single_choice_4,2,Trust somewhat,962,1309,1353,0.7349121466768526,-1,"How much do you trust people you know personally: completely, somewhat, not very much or not at all?"
JPN,Q60,trust,single_choice_4,3,Do not trust very much,157,1309,1353,0.119938884644767,-1,"How much do you trust people you know personally: completely, somewhat, not very much or not at all?"
JPN,Q60,trust,single_choice_4,4,Do not trust at all,20,1309,1353,0.015278838808250574,-1,"How much do you trust people you know personally: completely, somewhat, not very much or not at all?"
JPN,Q61,trust,single_choice_4,1,Trust completely,2,1094,1353,0.0018281535648994515,-1,"How much do you trust people you meet for the first time: completely, somewhat, not very much or not at all?"
JPN,Q61,trust,single_choice_4,2,Trust somewhat,140,1094,1353,0.12797074954296161,-1,"How much do you trust people you meet for the first time: completely, somewhat, not very much or not at all?"
JPN,Q61,trust,single_choice_4,3,Do not trust very much,663,1094,1353,0.6060329067641682,-1,"How much do you trust people you meet for the first time: completely, somewhat, not very much or not at all?"
JPN,Q61,trust,single_choice_4,4,Do not trust at all,289,1094,1353,0.26416819012797077,-1,"How much do you trust people you meet for the first time: completely, somewhat, not very much or not at all?"
JPN,Q62,trust,single_choice_4,1,Trust completely,3,826,1353,0.0036319612590799033,-1,"How much do you trust people of another religion: completely, somewhat, not very much or not at all?"
JPN,Q62,trust,single_choice_4,2,Trust somewhat,175,826,1353,0.211864406779661,-1,"How much do you trust people of another religion: completely, somewhat, not very much or not at all?"
JPN,Q62,trust,single_choice_4,3,Do not trust very much,425,826,1353,0.5145278450363197,-1,"How much do you trust people of another religion: completely, somewhat, not very much or not at all?"
JPN,Q62,trust,single_choice_4,4,Do not trust at all,223,826,1353,0.26997578692493945,-1,"How much do you trust people of another religion: completely, somewhat, not very much or not at all?"
JPN,Q63,trust,single_choice_4,1,Trust completely,3,819,1353,0.003663003663003663,-1,"How much do you trust people of another nationality:  completely, somewhat, not very much or not at all?"
JPN,Q63,trust,single_choice_4,2,Trust somewhat,212,819,1353,0.2588522588522589,-1,"How much do you trust people of another nationality:  completely, somewhat, not very much or not at all?"
JPN,Q63,trust,single_choice_4,3,Do not trust very much,470,819,1353,0.5738705738705738,-1,"How much do you trust people of another nationality:  completely, somewhat, not very much or not at all?"
JPN,Q63,trust,single_choice_4,4,Do not trust at all,134,819,1353,0.16361416361416362,-1,"How much do you trust people of another nationality:  completely, somewhat, not very much or not at all?"
JPN,Q64,trust,single_choice_4,1,A great deal,17,1200,1353,0.014166666666666666,-1,"How much confidence do you have in the churches: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q64,trust,single_choice_4,2,Quite a lot,90,1200,1353,0.075,-1,"How much confidence do you have in the churches: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q64,trust,single_choice_4,3,Not very much,553,1200,1353,0.4608333333333333,-1,"How much confidence do you have in the churches: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q64,trust,single_choice_4,4,None at all,540,1200,1353,0.45,-1,"How much confidence do you have in the churches: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q69,trust,single_choice_4,1,A great deal,225,1303,1353,0.17267843438219493,-1,"How much confidence do you have in the police: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q69,trust,single_choice_4,2,Quite a lot,839,1303,1353,0.6438986953184958,-1,"How much confidence do you have in the police: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q69,trust,single_choice_4,3,Not very much,209,1303,1353,0.16039907904834996,-1,"How much confidence do you have in the police: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q69,trust,single_choice_4,4,None at all,30,1303,1353,0.023023791250959325,-1,"How much confidence do you have in the police: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q70,trust,single_choice_4,1,A great deal,251,1232,1353,0.20373376623376624,-1,"How much confidence do you have in the courts: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q70,trust,single_choice_4,2,Quite a lot,803,1232,1353,0.6517857142857143,-1,"How much confidence do you have in the courts: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q70,trust,single_choice_4,3,Not very much,152,1232,1353,0.12337662337662338,-1,"How much confidence do you have in the courts: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q70,trust,single_choice_4,4,None at all,26,1232,1353,0.021103896103896104,-1,"How much confidence do you have in the courts: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q71,trust,single_choice_4,1,A great deal,43,1243,1353,0.03459372485921158,-1,"How much confidence do you have in the government: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q71,trust,single_choice_4,2,Quite a lot,496,1243,1353,0.3990345937248592,-1,"How much confidence do you have in the government: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q71,trust,single_choice_4,3,Not very much,568,1243,1353,0.4569589702333065,-1,"How much confidence do you have in the government: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q71,trust,single_choice_4,4,None at all,136,1243,1353,0.10941271118262269,-1,"How much confidence do you have in the government: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q73,trust,single_choice_4,1,A great deal,26,1211,1353,0.021469859620148638,-1,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q73,trust,single_choice_4,2,Quite a lot,395,1211,1353,0.3261767134599505,-1,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q73,trust,single_choice_4,3,Not very much,631,1211,1353,0.5210569777043765,-1,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
JPN,Q73,trust,single_choice_4,4,None at all,159,1211,1353,0.13129644921552436,-1,"How much confidence do you have in parliament: a great deal of confidence, quite a lot of confidence, not very much confidence or none at all?"
