arm,country,item,dimension,raw,normalized,human_available,tvd
adapter_persona,IND,Q57,trust,0.00037998455220553768,0.00037998455220553768,True,0.17101779779273496
armA,IND,Q57,trust,0.39800930768251419,0.39800930768251419,True,0.2266115253375737
armB,IND,Q57,trust,0,0,True,0.17139778234494049
base,IND,Q57,trust,0.26588047309981694,0.26588047309981694,True,0.094482690754876419
base_fixed_USA,IND,Q57,trust,0.24508501313237169,0.24508501313237169,True,0.073687230787431224
persona,IND,Q57,trust,0.010986942630593102,0.010986942630593102,True,0.16041083971434739
uniform,IND,Q57,trust,0.5,0.5,True,0.32860221765505948
human,IND,Q57,trust,0.17139778234494052,0.17139778234494052,True,0
adapter,IND,Q58,trust,2.6626257176167689,0.55420857253892297,True,0.81381498115821471
adapter_persona,IND,Q58,trust,2.5782032295401756,0.52606774318005856,True,0.82734138050755512
armA,IND,Q58,trust,2.3980093076825133,0.46600310256083777,True,0.65846170419780681
armB,IND,Q58,trust,1,0,True,0.99015510694054165
base,IND,Q58,trust,3.4824117207947269,0.82747057359824228,True,0.42130065154249108
base_fixed_USA,IND,Q58,trust,3.4583392679043596,0.81944642263478651,True,0.44432074325821497
persona,IND,Q58,trust,3.8137758290903854,0.93792527636346179,True,0.098563219380757724
uniform,IND,Q58,trust,2.5,0.5,True,0.62869069144765288
human,IND,Q58,trust,3.8310628346950932,0.94368761156503111,True,0
adapter,IND,Q59,trust,2.2639192634598935,0.42130642115329781,True,0.51612776543247985
adapter_persona,IND,Q59,trust,2.2677152744357527,0.42257175814525089,True,0.38251078590047649
armA,IND,Q59,trust,2.3980093076825133,0.46600310256083777,True,0.33721218848368345
armB,IND,Q59,trust,1,0,True,0.92588448048843874
base,IND,Q59,trust,2.9832703265110219,0.66109010883700725,True,0.41125190545856805
base_fixed_USA,IND,Q59,trust,2.983595522284181,0.6611985074280603,True,0.41474987817641223
persona,IND,Q59,trust,2.9907180209554953,0.66357267365183181,True,0.33909658813208016
uniform,IND,Q59,trust,2.5,0.5,True,0.29642952302865988
human,IND,Q59,trust,3.0270081194504539,0.6756693731501513,True,0
adapter,IND,Q60,trust,2.5606675033547273,0.52022250111824242,True,0.31778836147472489
adapter_persona,IND,Q60,trust,2.2905722087326779,0.43019073624422594,True,0.31532295768498286
armA,IND,Q60,trust,2.3980093076825133,0.46600310256083777,True,0.30447880377530917
armB,IND,Q60,trust,1,0,True,0.94884579629101429
base,IND,Q60,trust,3.1813854330712408,0.72712847769041355,True,0.35121705952989585
base_fixed_USA,IND,Q60,trust,3.1939495615702511,0.731316520523417,True,0.33923817025389119
persona,IND,Q60,trust,3.1277480648169576,0.70924935493898589,True,0.34133739248433054
uniform,IND,Q60,trust,2.5,0.5,True,0.2636961383202856
human,IND,Q60,trust,3.022335421867548,0.67411180728918263,True,0
adapter,IND,Q61,trust,2.0781561300162315,0.35938537667207715,True,0.55240041778234761
adapter_persona,IND,Q61,trust,1.9589080687395546,0.31963602291318488,True,0.22329237405683344
armA,IND,Q61,trust,2.3980093076825133,0.46600310256083777,True,0.1236023664312175
armB,IND,Q61,trust,1,0,True,0.67737240347920635
base,IND,Q61,trust,2.8851287746917778,0.62837625823059262,True,0.63118456276263823
base_fixed_USA,IND,Q61,trust,2.8862271848811716,0.62874239496039053,True,0.633222542898075
persona,IND,Q61,trust,2.3765444905091311,0.45884816350304369,True,0.40370597911274853
uniform,IND,Q61,trust,2.5,0.5,True,0.16153946260229093
human,IND,Q61,trust,2.1124595616955446,0.37081985389851485,True,0
adapter,IND,Q62,trust,2.2667993928227999,0.42226646427426662,True,0.35997236793962295
adapter_persona,IND,Q62,trust,1.9177288568819097,0.30590961896063656,True,0.33309524098358995
armA,IND,Q62,trust,2.3980093076825133,0.46600310256083777,True,0.18639395131090086
armB,IND,Q62,trust,1,0,True,0.82363794423606307
base,IND,Q62,trust,2.9828848533647601,0.66096161778825335,True,0.52513178543181338
base_fixed_USA,IND,Q62,trust,2.9830138094600915,0.66100460315336385,True,0.5312135981453302
persona,IND,Q62,trust,2.9315937355308432,0.64386457851028112,True,0.432147657249494
uniform,IND,Q62,trust,2.5,0.5,True,0.17538229860603111
human,IND,Q62,trust,2.5458239117574166,0.51527463725247225,True,0
adapter,IND,Q63,trust,2.3040456720306262,0.4346818906768754,True,0.37291025569081881
adapter_persona,IND,Q63,trust,2.0903126778192607,0.36343755927308691,True,0.14731908857788809
armA,IND,Q63,trust,2.3980093076825133,0.46600310256083777,True,0.11891858357758395
armB,IND,Q63,trust,1,0,True,0.68810371875780107
base,IND,Q63,trust,2.9781201320889199,0.6593733773629733,True,0.65920377748121206
base_fixed_USA,IND,Q63,trust,2.9708565747832969,0.6569521915944323,True,0.65459200099297399
persona,IND,Q63,trust,2.8625505422430311,0.62085018074767706,True,0.51144639880472553
uniform,IND,Q63,trust,2.5,0.5,True,0.14868959632773776
human,IND,Q63,trust,2.1586612230414519,0.38622040768048399,True,0
adapter,IND,Q64,trust,2.0279388247413896,0.34264627491379657,True,0.78475522459478353
adapter_persona,IND,Q64,trust,1.6808206632342313,0.2269402210780771,True,0.76889680825635187
armA,IND,Q64,trust,2.3980093076825133,0.46600310256083777,True,0.50247880845766224
armB,IND,Q64,trust,1,0,True,0.95951708616233722
base,IND,Q64,trust,2.7263790113469155,0.57545967044897184,True,0.62560209323302585
base_fixed_USA,IND,Q64,trust,2.7121755996547465,0.57072519988491555,True,0.62350788877809604
persona,IND,Q64,trust,2.4279164553372934,0.4759721517790978,True,0.48875016842824037
uniform,IND,Q64,trust,2.5,0.5,True,0.47270779570750848
human,IND,Q64,trust,3.5790535813687518,0.85968452712291732,True,0
adapter,IND,Q69,trust,2.0994753118633165,0.36649177062110549,True,0.68366537995679177
adapter_persona,IND,Q69,trust,1.971811801166713,0.32393726705557097,True,0.58468489365325516
armA,IND,Q69,trust,2.3980093076825133,0.46600310256083777,True,0.20896736785284487
armB,IND,Q69,trust,1,0,True,0.86969472927843916
base,IND,Q69,trust,2.8205259386540593,0.60684197955135311,True,0.41103588743047953
base_fixed_USA,IND,Q69,trust,2.8239255680105337,0.60797518933684458,True,0.41746556494137949
persona,IND,Q69,trust,2.2302953226448623,0.41009844088162078,True,0.53892547037580996
uniform,IND,Q69,trust,2.5,0.5,True,0.16818470239782127
human,IND,Q69,trust,2.8852674709633304,0.62842249032111008,True,0
adapter,IND,Q70,trust,2.0818988067035002,0.36063293556783343,True,0.73412642934280681
adapter_persona,IND,Q70,trust,1.950188713075226,0.31672957102507532,True,0.65374966337685581
armA,IND,Q70,trust,2.3980093076825133,0.46600310256083777,True,0.28638030754582944
armB,IND,Q70,trust,1,0,True,0.90776684262528706
base,IND,Q70,trust,2.7866415517141689,0.59554718390472294,True,0.44847918910972534
base_fixed_USA,IND,Q70,trust,2.8090073137919416,0.60300243793064723,True,0.44938373626367661
persona,IND,Q70,trust,2.2663669861307496,0.42212232871024985,True,0.52254229503945715
uniform,IND,Q70,trust,2.5,0.5,True,0.24559764209080587
human,IND,Q70,trust,3.0582532325316891,0.68608441084389638,True,0
adapter,IND,Q71,trust,2.0008747487876093,0.33362491626253643,True,0.75793232861450588
adapter_persona,IND,Q71,trust,1.9631969078517129,0.32106563595057097,True,0.58201455979328909
armA,IND,Q71,trust,2.3980093076825133,0.46600310256083777,True,0.1922314248262369
armB,IND,Q71,trust,1,0,True,0.85741392989309073
base,IND,Q71,trust,2.2931154250837391,0.43103847502791304,True,0.4972370741313179
base_fixed_USA,IND,Q71,trust,2.2980648346585788,0.43268827821952627,True,0.49074485400566864
persona,IND,Q71,trust,2.1863119870550443,0.3954373290183481,True,0.59030800722190802
uniform,IND,Q71,trust,2.5,0.5,True,0.15144875937121327
human,IND,Q71,trust,2.7848971240458651,0.59496570801528836,True,0
adapter,IND,Q73,trust,2.0123619626783307,0.33745398755944356,True,0.77929783395179852
adapter_persona,IND,Q73,trust,1.9566011839321997,0.31886706131073322,True,0.63298156134693506
armA,IND,Q73,trust,2.3980093076825133,0.46600310256083777,True,0.27885387911407422
armB,IND,Q73,trust,1,0,True,0.89286690260707524
base,IND,Q73,trust,2.5145573184215806,0.50485243947386016,True,0.43411754236513345
base_fixed_USA,IND,Q73,trust,2.4940816124279097,0.49802720414263657,True,0.43508540110956467
persona,IND,Q73,trust,2.2471606255738874,0.41572020852462915,True,0.54642694453893548
uniform,IND,Q73,trust,2.5,0.5,True,0.2380712136590506
human,IND,Q73,trust,2.9938041495421306,0.66460138318071016,True,0
adapter,IND,Q81,posrecip,2.160906907877171,0.38696896929239033,True,0.66703875833244886
adapter_persona,IND,Q81,posrecip,2.1993128128274049,0.39977093760913496,True,0.4930671939207707
armA,IND,Q81,posrecip,2.2730852067470551,0.42436173558235168,True,0.33247271209466256
armB,IND,Q81,posrecip,1,0,True,0.89023618960628337
base,IND,Q81,posrecip,2.9379301600301284,0.6459767200100428,True,0.4081691267515985
base_fixed_USA,IND,Q81,posrecip,2.933953426269869,0.64465114208995633,True,0.39543220356346925
persona,IND,Q81,posrecip,2.8167383857391837,0.60557946191306122,True,0.3346664566733536
uniform,IND,Q81,posrecip,2.5,0.5,True,0.24185809733101282
human,IND,Q81,posrecip,2.9809225451490291,0.66030751504967633,True,0
adapter,IND,Q99,altruism,0.023890912843073899,0.01194545642153695,True,0.2972780533105493
adapter_persona,IND,Q99,altruism,0.38615325701670583,0.19307662850835292,True,0.066002866355915513
armA,IND,Q99,altruism,0.8661891222000121,0.43309456110000605,True,0.27845319090311937
armB,IND,Q99,altruism,0,0,True,0.31906230300551125
base,IND,Q99,altruism,1.3304804228972185,0.66524021144860923,True,0.45090258494447527
base_fixed_USA,IND,Q99,altruism,1.2792851299000041,0.63964256495000205,True,0.43090625048928494
persona,IND,Q99,altruism,0.41232112502177459,0.2061605625108873,True,0.075069968747172838
uniform,IND,Q99,altruism,1,0.5,True,0.34760436366115544
human,IND,Q99,altruism,0.43935063288833082,0.21967531644416541,True,0
adapter,IND,Q101,altruism,0.024582878936606906,0.012291439468303453,True,0.29045236393717994
adapter_persona,IND,Q101,altruism,0.45734298444497901,0.2286714922224895,True,0.036814297490817757
armA,IND,Q101,altruism,0.8661891222000121,0.43309456110000605,True,0.28430873649888372
armB,IND,Q101,altruism,0,0,True,0.31320675740974685
base,IND,Q101,altruism,1.2246439946807794,0.61232199734038972,True,0.43653996692105956
base_fixed_USA,IND,Q101,altruism,1.2169858475220729,0.60849292376103647,True,0.43688036287608334
persona,IND,Q101,altruism,0.8166900792741939,0.40834503963709695,True,0.29235660234831778
uniform,IND,Q101,altruism,1,0.5,True,0.35345990925691978
human,IND,Q101,altruism,0.42584066610014276,0.21292033305007138,True,0
adapter,IND,Q103,altruism,0.013986056130368501,0.0069930280651842504,True,0.40723741812583758
adapter_persona,IND,Q103,altruism,0.32223760337302576,0.16111880168651288,True,0.19657845562676177
armA,IND,Q103,altruism,0.8661891222000121,0.43309456110000605,True,0.17920301023105195
armB,IND,Q103,altruism,0,0,True,0.41831248367757862
base,IND,Q103,altruism,0.65825133364359478,0.32912566682179739,True,0.038299948211379511
base_fixed_USA,IND,Q103,altruism,0.64442636526289543,0.32221318263144771,True,0.044675732440980859
persona,IND,Q103,altruism,0.44605096001267558,0.22302548000633779,True,0.10808597792949924
uniform,IND,Q103,altruism,1,0.5,True,0.24835418298908801
human,IND,Q103,altruism,0.65589361044651839,0.3279468052232592,True,0
adapter,IND,Q106,risktaking,5.7088401221938376,0.52320445802153748,True,0.71061435717194466
adapter_persona,IND,Q106,risktaking,5.734433682853787,0.52604818698375411,True,0.45974101037803899
armA,IND,Q106,risktaking,5.3623763024806976,0.48470847805341083,True,0.28810663091496719
armB,IND,Q106,risktaking,1,0,True,0.91042166960524185
base,IND,Q106,risktaking,5.3953451262379879,0.48837168069310977,True,0.73785225729617154
base_fixed_USA,IND,Q106,risktaking,5.406422350591277,0.48960248339903079,True,0.73578588429326797
persona,IND,Q106,risktaking,5.4972712443811345,0.49969680493123714,True,0.69296878514970617
uniform,IND,Q106,risktaking,5.5,0.5,True,0.27078604251560928
human,IND,Q106,risktaking,7.1436723429750009,0.68263026033055563,True,0
adapter,IND,Q107,risktaking,6.9101340146039796,0.65668155717821997,True,0.45237870762677312
adapter_persona,IND,Q107,risktaking,6.3334662831681587,0.59260736479646203,True,0.33351775135854322
armA,IND,Q107,risktaking,5.3623763024806976,0.48470847805341083,True,0.20963855172061371
armB,IND,Q107,risktaking,1,0,True,0.8855362028411784
base,IND,Q107,risktaking,5.6201549906246182,0.51335055451384648,True,0.43664305945962623
base_fixed_USA,IND,Q107,risktaking,5.6359970598218077,0.51511078442464531,True,0.43332497615516813
persona,IND,Q107,risktaking,5.5126164597711975,0.5014018288634664,True,0.45235889911375748
uniform,IND,Q107,risktaking,5.5,0.5,True,0.20649816271953725
human,IND,Q107,risktaking,6.4323510601923921,0.60359456224359909,True,0
adapter,IND,Q109,risktaking,5.570723804428396,0.507858200492044,True,0.61318750493259222
adapter_persona,IND,Q109,risktaking,5.7937739001176585,0.53264154445751766,True,0.40239861432469615
armA,IND,Q109,risktaking,5.3623763024806976,0.48470847805341083,True,0.1538752376562168
armB,IND,Q109,risktaking,1,0,True,0.80498472695614243
base,IND,Q109,risktaking,5.1869282284209106,0.46521424760232338,True,0.59946505480734136
base_fixed_USA,IND,Q109,risktaking,5.2018321541790646,0.46687023935322941,True,0.6003332906185902
persona,IND,Q109,risktaking,5.2560277212495894,0.47289196902773217,True,0.52623037035195275
uniform,IND,Q109,risktaking,5.5,0.5,True,0.14978999637116011
human,IND,Q109,risktaking,5.1065020164382613,0.45627800182647349,True,0
adapter,IND,Q174,posrecip,0.009196552423046702,0.009196552423046702,True,0.29026180144688929
adapter_persona,IND,Q174,posrecip,0.11279540628289324,0.11279540628289324,True,0.1866629475870428
armA,IND,Q174,posrecip,0.27308520674705505,0.27308520674705505,True,0.026373147122880969
armB,IND,Q174,posrecip,0,0,True,0.29945835386993602
base,IND,Q174,posrecip,0.0068504800266449006,0.0068504800266449006,True,0.29260787384329112
base_fixed_USA,IND,Q174,posrecip,0.0062899021368924002,0.0062899021368924002,True,0.29316845173304362
persona,IND,Q174,posrecip,0.044680870272650199,0.044680870272650199,True,0.2547774835972858
uniform,IND,Q174,posrecip,0.5,0.5,True,0.20054164613006398
human,IND,Q174,posrecip,0.29945835386993602,0.29945835386993602,True,0
adapter,IND,Q176,negrecip,5.5924301508920982,0.51027001676578865,True,0.58964463364686748
adapter_persona,IND,Q176,negrecip,5.7639053369171442,0.52932281521301605,True,0.31260010319518222
armA,IND,Q176,negrecip,5.5355992168188086,0.50395546853542317,True,0.25236073905100659
armB,IND,Q176,negrecip,10,1,True,0.7602679858550534
base,IND,Q176,negrecip,5.5936113303747339,0.51040125893052601,True,0.58774000796854109
base_fixed_USA,IND,Q176,negrecip,5.5807928879954485,0.50897698755504983,True,0.58813325930688087
persona,IND,Q176,negrecip,5.6204708781863184,0.51338565313181317,True,0.47752447189560854
uniform,IND,Q176,negrecip,5.5,0.5,True,0.25624053711929751
human,IND,Q176,negrecip,6.9897019813185146,0.66552244236872382,True,0
adapter,IND,Q177,negrecip,9.980862459742081,0.99787360663800895,True,0.45479351027024068
adapter_persona,IND,Q177,negrecip,9.1109020907227638,0.9012113434136404,True,0.30055659534017548
armA,IND,Q177,negrecip,5.5355992168188095,0.50395546853542328,True,0.46137406811426024
armB,IND,Q177,negrecip,10,1,True,0.45828761645465038
base,IND,Q177,negrecip,9.051640745751989,0.89462674952799881,True,0.23739422427313528
base_fixed_USA,IND,Q177,negrecip,9.274825983144984,0.91942510923833154,True,0.28988681207042444
persona,IND,Q177,negrecip,9.1204296881794331,0.90226996535327031,True,0.27362692754785756
uniform,IND,Q177,negrecip,5.5,0.5,True,0.46484103189928599
human,IND,Q177,negrecip,8.345741952996768,0.81619355033297425,True,0
adapter,IND,Q178,risktaking,2.587001179195302,0.17633346435503355,True,0.22351429956766847
adapter_persona,IND,Q178,risktaking,4.1253024907693909,0.34725583230771012,True,0.43663916338218206
armA,IND,Q178,risktaking,5.3623763024806976,0.48470847805341083,True,0.50554605985592949
armB,IND,Q178,risktaking,1,0,True,0.40296605605783825
base,IND,Q178,risktaking,5.9943905335712824,0.55493228150792029,True,0.74787337165241707
base_fixed_USA,IND,Q178,risktaking,5.9162516417148865,0.54625018241276513,True,0.74542107332062224
persona,IND,Q178,risktaking,6.0737078203293935,0.56374531336993261,True,0.77124705129855997
uniform,IND,Q178,risktaking,5.5,0.5,True,0.51911536662637625
human,IND,Q178,risktaking,2.27022359230472,0.14113595470052445,True,0
adapter,IND,Q179,negrecip,9.9679006490510123,0.9964334054501125,True,0.27053250202960383
adapter_persona,IND,Q179,negrecip,9.7314050171372255,0.97015611301524729,True,0.2115252532404405
armA,IND,Q179,negrecip,5.5355992168188095,0.50395546853542328,True,0.62098215395715817
armB,IND,Q179,negrecip,10,1,True,0.27706486474555608
base,IND,Q179,negrecip,9.3965025858390394,0.93294473175989323,True,0.16214938171864188
base_fixed_USA,IND,Q179,negrecip,9.4510912345383602,0.93901013717092896,True,0.16788756818635023
persona,IND,Q179,negrecip,9.6248992960753093,0.95832214400836768,True,0.23414754037084573
uniform,IND,Q179,negrecip,5.5,0.5,True,0.62442843443284723
human,IND,Q179,negrecip,9.1436880840924548,0.90485423156582834,True,0
adapter,IND,Q195,negrecip,5.0039785543392155,0.44488650603769059,True,0.63312719203278989
adapter_persona,IND,Q195,negrecip,2.9469061069578473,0.21632290077309413,True,0.18298326714427277
armA,IND,Q195,negrecip,5.5355992168188086,0.50395546853542317,True,0.3269937421845186
armB,IND,Q195,negrecip,10,1,True,0.94247033356858534
base,IND,Q195,negrecip,5.5461014634387933,0.5051223848265326,True,0.6149940937117967
base_fixed_USA,IND,Q195,negrecip,5.5195581846511379,0.50217313162790422,True,0.61273094693565544
persona,IND,Q195,negrecip,5.6792047906781091,0.51991164340867879,True,0.53273470271350409
uniform,IND,Q195,negrecip,5.5,0.5,True,0.32483991392114686
human,IND,Q195,negrecip,3.835086541183462,0.31500961568705133,True,0
adapter,JPN,Q43,patience,2.0734978678178857,0.53674893390894285,True,0.55211235969546069
adapter_persona,JPN,Q43,patience,2.282371629657427,0.64118581482871351,True,0.25977614100432678
armA,JPN,Q43,patience,2.0542062930762768,0.52710314653813839,True,0.20956088207858001
armB,JPN,Q43,patience,3,1,True,0.42963514519731938
base,JPN,Q43,patience,1.9772230264275823,0.48861151321379115,True,0.60011007328282406
base_fixed_USA,JPN,Q43,patience,1.9654621002804156,0.48273105014020778,True,0.57897532194766255
persona,JPN,Q43,patience,1.9891154474423949,0.49455772372119744,True,0.50097414237532578
uniform,JPN,Q43,patience,2,0.5,True,0.23703152146934725
human,JPN,Q43,patience,2.4653760238272526,0.73268801191362631,True,0
adapter,JPN,Q50,patience,5.8051566408540358,0.53390629342822615,True,0.59801228773138282
adapter_persona,JPN,Q50,patience,6.0819171596128285,0.56465746217920321,True,0.22369624373491373
armA,JPN,Q50,patience,5.5542062930762768,0.50602292145291961,True,0.2406629239928286
armB,JPN,Q50,patience,10,1,True,0.946524064171123
base,JPN,Q50,patience,6.2781176192182144,0.58645751324646822,True,0.58309610740747797
base_fixed_USA,JPN,Q50,patience,6.3070745276425102,0.58967494751583449,True,0.58930052567390723
persona,JPN,Q50,patience,6.5833553042977924,0.62037281158864355,True,0.59651462080904782
uniform,JPN,Q50,patience,5.5,0.5,True,0.24323911382734911
human,JPN,Q50,patience,6.0863254392666155,0.56514727102962392,True,0
adapter,JPN,Q57,trust,0.00055277863692350013,0.00055277863692350013,True,0.35541911831857997
adapter_persona,JPN,Q57,trust,0.002182716079730401,0.002182716079730401,True,0.35378918087577305
armA,JPN,Q57,trust,0.24063503742218012,0.24063503742218012,True,0.11533685953332334
armB,JPN,Q57,trust,0,0,True,0.35597189695550346
base,JPN,Q57,trust,0.2689414213699951,0.2689414213699951,True,0.087030475585508388
base_fixed_USA,JPN,Q57,trust,0.24508501313237169,0.24508501313237169,True,0.11088688382313178
persona,JPN,Q57,trust,0.20181322226037879,0.20181322226037879,True,0.1541586746951247
uniform,JPN,Q57,trust,0.5,0.5,True,0.14402810304449651
human,JPN,Q57,trust,0.35597189695550352,0.35597189695550352,True,0
adapter,JPN,Q58,trust,3.0082594429423057,0.66941981431410191,True,0.60467191932308406
adapter_persona,JPN,Q58,trust,3.0151326923588058,0.67171089745293522,True,0.54971054108188167
armA,JPN,Q58,trust,2.2406350374221802,0.41354501247406006,True,0.59152522832449883
armB,JPN,Q58,trust,1,0,True,0.99775112443778113
base,JPN,Q58,trust,3.458967312914293,0.81965577097143105,True,0.2528694962428395
base_fixed_USA,JPN,Q58,trust,3.4583392679043596,0.81944642263478651,True,0.25273464433934989
persona,JPN,Q58,trust,3.7968870369774881,0.93229567899249599,True,0.084779867790371471
uniform,JPN,Q58,trust,2.5,0.5,True,0.48800599700149927
human,JPN,Q58,trust,3.6986506746626686,0.8995502248875562,True,0
adapter,JPN,Q59,trust,2.6994901846751356,0.56649672822504515,True,0.08696258412594883
adapter_persona,JPN,Q59,trust,2.8412866200961786,0.61376220669872616,True,0.19711260035567549
armA,JPN,Q59,trust,2.2406350374221802,0.41354501247406006,True,0.4239810084600959
armB,JPN,Q59,trust,1,0,True,0.95617529880478092
base,JPN,Q59,trust,2.983595522284181,0.6611985074280603,True,0.30250122152669673
base_fixed_USA,JPN,Q59,trust,2.983595522284181,0.6611985074280603,True,0.30250122152669673
persona,JPN,Q59,trust,3.1521829436808124,0.71739431456027081,True,0.34304466555230517
uniform,JPN,Q59,trust,2.5,0.5,True,0.41314741035856573
human,JPN,Q59,trust,2.6462151394422309,0.54873837981407692,True,0
adapter,JPN,Q60,trust,2.9111059662852954,0.6370353220950985,True,0.11384287981792016
adapter_persona,JPN,Q60,trust,2.7291041676461187,0.57636805588203954,True,0.11880053464362091
armA,JPN,Q60,trust,2.2406350374221802,0.41354501247406006,True,0.51592531142320697
armB,JPN,Q60,trust,1,0,True,0.98472116119174946
base,JPN,Q60,trust,3.1744187249712632,0.72480624165708774,True,0.12870734434971362
base_fixed_USA,JPN,Q60,trust,3.1939495615702511,0.731316520523417,True,0.12889594944921526
persona,JPN,Q60,trust,3.1216797322856689,0.70722657742855632,True,0.12545554531747372
uniform,JPN,Q60,trust,2.5,0.5,True,0.48491214667685262
human,JPN,Q60,trust,2.9793735676088615,0.65979118920295388,True,0
adapter,JPN,Q61,trust,2.437173881019687,0.47905796033989567,True,0.30853492119692921
adapter_persona,JPN,Q61,trust,2.4973747359402316,0.49912491198007719,True,0.44632120893982413
armA,JPN,Q61,trust,2.2406350374221802,0.41354501247406006,True,0.33585334011934398
armB,JPN,Q61,trust,1,0,True,0.73583180987202934
base,JPN,Q61,trust,2.8862271848811725,0.62874239496039086,True,0.75115364041445887
base_fixed_USA,JPN,Q61,trust,2.8862271848811716,0.62874239496039053,True,0.75115364041445865
persona,JPN,Q61,trust,2.7605388028600255,0.58684626762000847,True,0.62480995538649364
uniform,JPN,Q61,trust,2.5,0.5,True,0.37020109689213893
human,JPN,Q61,trust,1.8674588665447898,0.28915295551492992,True,0
adapter,JPN,Q62,trust,2.8867641884434718,0.62892139614782394,True,0.66244037955507395
adapter_persona,JPN,Q62,trust,2.5585278577244135,0.51950928590813783,True,0.44534512391987374
armA,JPN,Q62,trust,2.2406350374221802,0.41354501247406006,True,0.24434827839149537
armB,JPN,Q62,trust,1,0,True,0.73002421307506049
base,JPN,Q62,trust,2.9833965110535146,0.66113217035117156,True,0.75493188303346537
base_fixed_USA,JPN,Q62,trust,2.9830138094600915,0.66100460315336385,True,0.75474463634027078
persona,JPN,Q62,trust,2.9792201244691676,0.65974004148972254,True,0.72872973099235017
uniform,JPN,Q62,trust,2.5,0.5,True,0.28450363196125905
human,JPN,Q62,trust,1.9491525423728813,0.31638418079096042,True,0
adapter,JPN,Q63,trust,2.8285621769802898,0.60952072566009663,True,0.55419881349021516
adapter_persona,JPN,Q63,trust,2.6699710872731401,0.55665702909104675,True,0.46520920573340319
armA,JPN,Q63,trust,2.2406350374221802,0.41354501247406006,True,0.34355643082436288
armB,JPN,Q63,trust,1,0,True,0.8363858363858363
base,JPN,Q63,trust,2.9770270168155579,0.65900900560518594,True,0.69052049630305901
base_fixed_USA,JPN,Q63,trust,2.9708565747832969,0.6569521915944323,True,0.68459799248361142
persona,JPN,Q63,trust,2.9829377214403592,0.66097924048011969,True,0.67506325215385821
uniform,JPN,Q63,trust,2.5,0.5,True,0.33272283272283271
human,JPN,Q63,trust,2.1025641025641026,0.36752136752136755,True,0
adapter,JPN,Q64,trust,2.2619341190319506,0.42064470634398354,True,0.39450631246436996
adapter_persona,JPN,Q64,trust,2.1625440072993496,0.38751466909978322,True,0.26085906365800171
armA,JPN,Q64,trust,2.2406350374221802,0.41354501247406006,True,0.30731410201033382
armB,JPN,Q64,trust,1,0,True,0.55000000000000004
base,JPN,Q64,trust,2.7190908498138544,0.5730302832712848,True,0.55438320106026551
base_fixed_USA,JPN,Q64,trust,2.7121755996547465,0.57072519988491555,True,0.55179444414513557
persona,JPN,Q64,trust,2.2925429725534991,0.43084765751783305,True,0.38278225194311011
uniform,JPN,Q64,trust,2.5,0.5,True,0.41083333333333327
human,JPN,Q64,trust,1.6533333333333333,0.21777777777777776,True,0
adapter,JPN,Q69,trust,2.3150951208120722,0.43836504027069073,True,0.53020156863444923
adapter_persona,JPN,Q69,trust,2.5680399848667266,0.52267999495557549,True,0.27367147815155102
armA,JPN,Q69,trust,2.2406350374221802,0.41354501247406006,True,0.42491186006485016
armB,JPN,Q69,trust,1,0,True,0.97697620874904068
base,JPN,Q69,trust,2.8239255680105337,0.60797518933684458,True,0.13547448056590294
base_fixed_USA,JPN,Q69,trust,2.8239255680105337,0.60797518933684458,True,0.13547448056590294
persona,JPN,Q69,trust,3.1358265944285284,0.71194219814284276,True,0.088884554243982117
uniform,JPN,Q69,trust,2.5,0.5,True,0.39389869531849575
human,JPN,Q69,trust,2.9662317728319265,0.65541059094397547,True,0
adapter,JPN,Q70,trust,2.3090201430339143,0.43634004767797147,True,0.56971400676161088
adapter_persona,JPN,Q70,trust,2.3751616703768086,0.45838722345893618,True,0.4613667652284707
armA,JPN,Q70,trust,2.2406350374221802,0.41354501247406006,True,0.45903871184248002
armB,JPN,Q70,trust,1,0,True,0.97889610389610393
base,JPN,Q70,trust,2.7842146278064543,0.59473820926881815,True,0.1783188371546269
base_fixed_USA,JPN,Q70,trust,2.8090073137919416,0.60300243793064723,True,0.17709949341103035
persona,JPN,Q70,trust,2.8663790356746586,0.62212634522488619,True,0.093063988530948993
uniform,JPN,Q70,trust,2.5,0.5,True,0.4017857142857143
human,JPN,Q70,trust,3.0381493506493507,0.67938311688311692,True,0
adapter,JPN,Q71,trust,2.0659680779070859,0.35532269263569533,True,0.46148649632686461
adapter_persona,JPN,Q71,trust,2.3366828122181476,0.44556093740604918,True,0.11017155877774923
armA,JPN,Q71,trust,2.2406350374221802,0.41354501247406006,True,0.3668271620596959
armB,JPN,Q71,trust,1,0,True,0.89058728881737736
base,JPN,Q71,trust,2.2989848745952024,0.43299495819840078,True,0.24024486710674045
base_fixed_USA,JPN,Q71,trust,2.2980648346585788,0.43268827821952627,True,0.23975105429423957
persona,JPN,Q71,trust,2.5419769176525144,0.51399230588417144,True,0.11516004327894888
uniform,JPN,Q71,trust,2.5,0.5,True,0.35599356395816573
human,JPN,Q71,trust,2.3588093322606598,0.4529364440868866,True,0
adapter,JPN,Q73,trust,2.1504655377422028,0.3834885125807343,True,0.30303608586511666
adapter_persona,JPN,Q73,trust,2.3369907459330719,0.44566358197769063,True,0.036622816942517192
armA,JPN,Q73,trust,2.2406350374221802,0.41354501247406006,True,0.35806728926585718
